Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Bill Helmich,competitions-view?id=1473,Bill Helmich,1942,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-M4,-105,104.90,120,127.5,135,105,110,115.5,182.5,205,215.5,466,278.57
Bill Helmich,competitions-view?id=858,Bill Helmich,1942,06/05/2015,2015 IPF Classic (Raw) Worlds,2.,R-M4,-105,104.10,120,130,140,105,112.5,-117.5,182.5,202.5,207.5,460,275.72
Bill Helmich,competitions-view?id=860,Bill Helmich,1942,07/17/2014,2014 Raw Nationals,1.,R-M4A,-105,104.40,102.5,,,100,,,165,,,367.5,220.06
Bill Helmich,competitions-view?id=391,Bill Helmich,1942,05/02/2014,2014 USAPL Masters Nationals,1.,R-M4A,-105,104.20,125,,,115,,,205,,,445,266.64
Richard C Kuriger III,competitions-view?id=1354,Richard C Kuriger III,1942,10/13/2016,Raw Nationals 2016,1.,R-M4,-120,107.05,-60,-65,-65,-47.5,52.5,55,90,102.5,107.5,0,0.00
Richard C Kuriger III,competitions-view?id=634,Richard C Kuriger III,1942,07/14/2012,USAPL Summer Power Fest 2012,-,R-M4A,-90,89.00,70,,,42.5,,,117.5,,,230,147.68
Crayton Taylor,competitions-view?id=1354,Crayton Taylor,1946,10/13/2016,Raw Nationals 2016,2.,R-M4,-120,108.75,-160,-160,-160,85,100,,215,227.5,,0,0.00
Crayton Taylor,competitions-view?id=1260,Crayton Taylor,1946,06/18/2016,IPF Classic Worlds,2.,R-M4,-120,110.40,155,-165,-165,100,105,-110,215,222.5,230,490,288.02
Crayton Taylor,competitions-view?id=992,Crayton Taylor,1946,10/15/2015,2015 Raw Nationals,1.,R-M3B,-120,107.70,145,,,97.5,,,205,227.5,,470,278.43
Crayton Taylor,competitions-view?id=1473,Crayton Taylor,1946,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-M3,-120,106.50,-150,-150,150,-97.5,97.5,-102.5,-207.5,207.5,217.5,465,276.49
Crayton Taylor,competitions-view?id=860,Crayton Taylor,1946,07/17/2014,2014 Raw Nationals,1.,R-M3B,-120,113.20,-142.5,150,-160,100,-107.5,107.5,227.5,235,,492.5,287.42
Crayton Taylor,competitions-view?id=375,Crayton Taylor,1946,01/25/2014,USAPL GA Winter Classic & Single Ply Invitational,1.,R-M3B,-125,118.40,60,,,60,,,60,,,180,103.82
Bill Tenerelli,competitions-view?id=1354,Bill Tenerelli,1985,10/13/2016,Raw Nationals 2016,1.,R-O,-59,58.62,172.5,-182.5,182.5,127.5,-132.5,-132.5,227.5,237.5,242.5,552.5,481.45
Bill Tenerelli,competitions-view?id=1227,Bill Tenerelli,1985,05/14/2016,Pennsylvania State BP/DL Championships,1.,R-O,-59,58.50,170,180,-187.5,120,-127.5,-127.5,215,227.5,237.5,537.5,469.29
Shorty Sadang,competitions-view?id=1354,Shorty Sadang,1988,10/13/2016,Raw Nationals 2016,2.,R-O,-59,58.88,180,190,197.5,-137.5,137.5,-140,200,210,217.5,552.5,479.46
Shorty Sadang,competitions-view?id=1290,Shorty Sadang,1988,04/16/2016,2016 California State Championships,1.,R-O,-59,57.20,175,182.5,189,127.5,132.5,135,202.5,217.5,-227.5,541.5,482.96
Shorty Sadang,competitions-view?id=992,Shorty Sadang,1988,10/15/2015,2015 Raw Nationals,2.,R-O,-59,58.40,162.5,170,-177.5,117.5,122.5,127.5,192.5,210,215,512.5,448.18
Quentin Myers,competitions-view?id=1354,Quentin Myers,1986,10/13/2016,Raw Nationals 2016,4.,R-O,-59,58.90,177.5,-190,190,127.5,-132.5,-132.5,205,217.5,-222.5,535,464.11
Quentin Myers,competitions-view?id=1324,Quentin Myers,1986,09/10/2016,Bench Press Nationals,2.,R-O,-66,60.80,,,,127.5,132.5,137.5,,,,137.5,115.87
Quentin Myers,competitions-view?id=1188,Quentin Myers,1986,04/09/2016,Texas State Championships,1.,R-O,-59,58.80,,,,122.5,127.5,-132.5,,,,127.5,110.78
Quentin Myers,competitions-view?id=992,Quentin Myers,1986,10/15/2015,2015 Raw Nationals,3.,R-O,-59,58.80,180,185,-187.5,122.5,125,-127.5,197.5,202.5,-205,512.5,445.31
Quentin Myers,competitions-view?id=858,Quentin Myers,1986,06/05/2015,2015 IPF Classic (Raw) Worlds,6.,R-O,-59,58.30,172.5,182.5,-187.5,122.5,127.5,-132.5,192.5,202.5,-207.5,512.5,448.90
Quentin Myers,competitions-view?id=750,Quentin Myers,1986,12/13/2014,2014 Holiday Classic,1.,R-O,-60,59.30,187.5,,,132.5,,,210,,,530,456.91
Quentin Myers,competitions-view?id=860,Quentin Myers,1986,07/17/2014,2014 Raw Nationals,1.,R-O,-59,58.30,177.5,182.5,187.5,120,122.5,-125,207.5,210,212.5,522.5,457.66
Quentin Myers,competitions-view?id=388,Quentin Myers,1986,04/26/2014,2014 USAPL Texas State Championships,2.,R-O,-67.5,64.80,195,,,132.5,,,220,,,547.5,436.52
Quentin Myers,competitions-view?id=543,Quentin Myers,1986,12/07/2013,2013 Texas Regional Championships,-,R-O,-67.5,62.50,185,,,132.5,,,212.5,,,530,435.82
Quentin Myers,competitions-view?id=545,Quentin Myers,1986,09/28/2013,5th Annual Iron Wars,-,R-O,-60,58.80,77.1,,,55.6,,,95.3,,,227.9,198.05
Anthony Perez,competitions-view?id=1354,Anthony Perez,1999,10/13/2016,Raw Nationals 2016,5.,R-O,-59,58.92,185,190,195,112.5,115,-117.5,200,207.5,215,525,455.33
Anthony Perez,competitions-view?id=1223,Anthony Perez,1999,12/19/2015,Texas Regional Championships,1.,R-T2,-59,58.60,147.5,155,160,102.5,-112.5,-112.5,185,192.5,197.5,460,400.98
Kole Metts,competitions-view?id=1354,Kole Metts,1999,10/13/2016,Raw Nationals 2016,6.,R-O,-59,58.37,177.5,187.5,-192.5,107.5,112.5,-115,210,-220,-225,510,446.20
Kole Metts,competitions-view?id=1057,Kole Metts,1999,12/12/2015,USA Powerlifting Georgia & Southern States,2.,R-T2,-59,58.20,162.5,167.5,-170,102.5,-105,-105,175,185,192.5,462.5,405.75
Kole Metts,competitions-view?id=728,Kole Metts,1999,10/25/2014,2014 GA & Southern States BP & PL Championships,1.,R-T1,-56,54.40,122.5,,,80,,,155,,,357.5,334.94
Saldana Jorge,competitions-view?id=1354,Saldana Jorge,1997,10/13/2016,Raw Nationals 2016,1.,R-T3,-59,58.55,142.5,150,160,100,107.5,-110,202.5,212.5,222.5,490,427.48
Saldana Jorge,competitions-view?id=1321,Saldana Jorge,1997,08/28/2016,Late Summer Qualifier,-,R-O,-59,59.00,137.5,145,150,92.5,100,105,210,-215,,465,402.78
Saldana Jorge,competitions-view?id=616,Saldana Jorge,1997,08/03/2012,RAW NATIONALS,-,R-T1,-53,48.60,80,,,60,,,135,,,275,290.29
Saldana Jorge,competitions-view?id=634,Saldana Jorge,1997,07/14/2012,USAPL Summer Power Fest 2012,-,R-T1,-52,48.20,77.5,,,57.5,,,110,,,245,261.00
Danny Krummenoehl,competitions-view?id=1354,Danny Krummenoehl,1987,10/13/2016,Raw Nationals 2016,8.,R-O,-59,56.18,150,157.5,160,117.5,120,-122.5,200,205,207.5,487.5,442.41
Danny Krummenoehl,competitions-view?id=1299,Danny Krummenoehl,1987,08/05/2016,34th Annual New Jersey State Championships,1.,R-O,-59,57.90,137.5,145,-150,117.5,120,-125,192.5,205,-212.5,470,414.35
Michael Williams,competitions-view?id=1354,Michael Williams,1983,10/13/2016,Raw Nationals 2016,10.,R-O,-59,58.99,177.5,185,-190,110,112.5,115,160,170,-187.5,470,407.16
Michael Williams,competitions-view?id=1190,Michael Williams,1983,04/16/2016,2016 Equinox Open,11.,R-O,-83,82.00,150,157.5,-167.5,105,112.5,-120,227.5,240,-255,510,342.92
Michael Williams,competitions-view?id=1022,Michael Williams,1983,11/21/2015,USA Powerlifting Maryland State Championship,4.,R-O,-83,82.60,145,155,165,105,112.5,-120,225,237.5,252.5,530,354.78
Michael Williams,competitions-view?id=985,Michael Williams,1983,09/20/2015,2015 USAPL Colosseum Clash,5.,R-O,-83,82.90,,,,107.5,112.5,-120,227.5,240,-252.5,352.5,235.47
Michael Williams,competitions-view?id=1612,Michael Williams,1983,04/11/2015,2015 Equinox Open,3.,R-O,-83,81.10,155,162.5,-167.5,110,-120,-120,230,250,-255,522.5,353.68
Michael Williams,competitions-view?id=743,Michael Williams,1983,12/06/2014,2014 Colorado State Championships,1.,R-O,-82.5,81.20,165,,,,,,,,,165,111.61
Michael Williams,competitions-view?id=729,Michael Williams,1983,11/01/2014,2014 FALL FESTIVAL OF POWER,1.,R-O,-67.5,60.90,160,,,97.5,,,150,,,407.5,342.91
Michael Williams,competitions-view?id=728,Michael Williams,1983,10/25/2014,2014 GA & Southern States BP & PL Championships,2.,R-O,-67.5,61.00,160,,,110,,,145,,,415,348.68
Michael Williams,competitions-view?id=420,Michael Williams,1983,08/09/2014,Powerlifting for Pups,1.,R-O,-67.5,60.40,145,,,95,,,135,,,375,317.89
Michael Williams,competitions-view?id=860,Michael Williams,1983,07/17/2014,2014 Raw Nationals,33.,R-O,-83,81.30,155,-162.5,162.5,110,-115,-115,185,187.5,192.5,465,314.29
Michael Williams,competitions-view?id=409,Michael Williams,1983,06/14/2014,2014 Colosseum Push-Pull,3.,R-O,-82.5,80.90,,,,117.5,,,250,,,367.5,249.13
Michael Williams,competitions-view?id=535,Michael Williams,1983,12/07/2013,2013 Colorado State Championships -,-,R-O,-90,87.40,142.5,,,107.5,,,192.5,,,442.5,286.87
Michael Williams,competitions-view?id=619,Michael Williams,1983,07/28/2012,Rocky Mountain State Games,-,R-O,-90,84.30,155,,,92.5,,,175,,,422.5,279.48
Keith McHoney,competitions-view?id=1354,Keith McHoney,1985,10/13/2016,Raw Nationals 2016,1.,R-O,-66,65.12,220,237.5,,137.5,150,152.5,255,262.5,,652.5,518.09
Keith McHoney,competitions-view?id=1260,Keith McHoney,1985,06/18/2016,IPF Classic Worlds,2.,R-O,-66,64.90,220,235,-242.5,137.5,145,150,250,262.5,272.5,657.5,523.50
Keith McHoney,competitions-view?id=1118,Keith McHoney,1985,03/05/2016,Arnold - SlingShot Pro American,1.,R-O,-66,64.80,220,235,237.5,137.5,142.5,150,252.5,262.5,267.5,655,522.23
Keith McHoney,competitions-view?id=1122,Keith McHoney,1985,03/04/2016,Arnold - StartingStrength.com Pro Raw Challenge,1.,R-O,-66,64.00,220,242.5,,137.5,-155,-155,252.5,265,,645,519.68
Keith McHoney,competitions-view?id=992,Keith McHoney,1985,10/15/2015,2015 Raw Nationals,1.,R-O,-66,64.00,222.5,235,-237.5,137.5,155,-157.5,252.5,257.5,-262.5,647.5,521.69
Keith McHoney,competitions-view?id=902,Keith McHoney,1985,06/26/2015,Summer Showdown,1.,R-O,-66,63.60,220,227.5,,137.5,155,157.5,250,-265,-265,635,514.35
Keith McHoney,competitions-view?id=847,Keith McHoney,1985,03/06/2015,2015 Arnold - Pro Raw Challenge,1.,R-O,-66,64.40,220,232.5,-240.5,137.5,155,-157.5,242.5,262.5,-267.5,650,520.91
Keith McHoney,competitions-view?id=749,Keith McHoney,1985,12/13/2014,South Carolina State Championships,1.,R-O,-67.5,65.30,,,,155,,,,,,155,122.79
Keith McHoney,competitions-view?id=728,Keith McHoney,1985,10/25/2014,2014 GA & Southern States BP & PL Championships,1.,R-O,-67.5,64.70,,,,150,,,,,,150,119.75
Keith McHoney,competitions-view?id=860,Keith McHoney,1985,07/17/2014,2014 Raw Nationals,1.,R-O,-66,63.40,-215,217.5,227.5,150,-157.5,-157.5,237.5,245,252.5,630,511.69
Keith McHoney,competitions-view?id=410,Keith McHoney,1985,06/14/2014,USA Powerlifting North Carolina State Championships,1.,R-O,-67.5,64.50,227.5,,,150,,,240,,,617.5,494.25
Keith McHoney,competitions-view?id=384,Keith McHoney,1985,03/22/2014,USAPL Battle on the Border VIII,1.,R-O,-67.5,67.50,205,,,157.5,,,230,,,592.5,456.82
James Vang,competitions-view?id=1354,James Vang,1992,10/13/2016,Raw Nationals 2016,4.,R-O,-66,65.78,202.5,217.5,-227.5,127.5,137.5,145,247.5,-265,-267.5,610,480.31
James Vang,competitions-view?id=1167,James Vang,1992,02/20/2016,USA Powerlifting ​Minnesota State & Midwest Open 2016,1.,R-JR,-66,65.60,187.5,202.5,212.5,125,137.5,-142.5,240,260,-272.5,610,481.35
James Vang,competitions-view?id=1002,James Vang,1992,11/07/2015,USAPL Wild West Showdown,1.,R-JR,-66,65.40,170,185,197.5,117.5,125,-130,227.5,245,-265,567.5,448.95
James Vang,competitions-view?id=785,James Vang,1992,02/21/2015,Minnesota State Powerlifting Open,1.,R-JR,-66,65.70,195,,,132.5,,,247.5,,,575,453.16
James Vang,competitions-view?id=527,James Vang,1992,11/09/2013,2013 USAPL Georgia & Southern States,-,R-JR,-75,67.60,212.5,,,142.5,,,247.5,,,602.5,463.99
James Vang,competitions-view?id=579,James Vang,1992,01/01/2012,9th Annual USAPL Florida Collegiate Championships,-,R-T3,-67.5,67.02,192.5,,,120,,,235,,,547.5,424.53
Jonathan Garcia,competitions-view?id=1354,Jonathan Garcia,1988,10/13/2016,Raw Nationals 2016,5.,R-O,-66,63.82,222.5,-232.5,-232.5,145,150,-155,220,225,230,602.5,486.58
Jonathan Garcia,competitions-view?id=1291,Jonathan Garcia,1988,07/23/2016,5th Annual Central Florida Powerlifting Championships,1.,R-O,-66,64.40,215,-222.5,227.5,147.5,155,-160,215,220,-227.5,602.5,482.84
Jonathon Bareng,competitions-view?id=1354,Jonathon Bareng,1983,10/13/2016,Raw Nationals 2016,7.,R-O,-66,65.95,182.5,195,200,137.5,-147.5,-147.5,225,232.5,-240,570,447.85
Zaw Thiha,competitions-view?id=1354,Zaw Thiha,1990,10/13/2016,Raw Nationals 2016,8.,R-O,-66,65.16,192.5,202.5,-207.5,125,127.5,-130,-227.5,227.5,237.5,567.5,450.37
Zaw Thiha,competitions-view?id=1249,Zaw Thiha,1990,06/04/2016,2016 North Carolina State Championships,2.,R-O,-66,65.50,190,200,-205,125,-135,-135,212.5,227.5,235,560,442.46
WAYNE CARMONA,competitions-view?id=1354,WAYNE CARMONA,1992,10/13/2016,Raw Nationals 2016,10.,R-O,-66,66.00,180,190,195,105,110,115,217.5,230,242.5,552.5,433.82
WAYNE CARMONA,competitions-view?id=1328,WAYNE CARMONA,1992,09/10/2016,Squats & Science Raw Powerlifting Challenge,1.,R-O,-66,65.90,177.5,182.5,187.5,102.5,-105,110,215,220,227.5,525,412.76
Jeff Cohen,competitions-view?id=1354,Jeff Cohen,1984,10/13/2016,Raw Nationals 2016,11.,R-O,-66,64.07,170,180,185,145,152.5,158,185,195,205,548,441.09
Jeff Cohen,competitions-view?id=1190,Jeff Cohen,1984,04/16/2016,2016 Equinox Open,1.,R-O,-66,64.80,175,182.5,-185,152.5,157.5,-160,192.5,200,-205,540,430.54
Jeff Cohen,competitions-view?id=1142,Jeff Cohen,1984,03/19/2016,USA Powerlifting Eastern Bench Open,1.,R-O,-74,68.40,,,,152.5,157.5,160,,,,160,122.08
Jeff Cohen,competitions-view?id=1245,Jeff Cohen,1984,01/30/2016,Athens Winter Showdown,1.,R-O,-66,65.90,165,175,-182.5,152.5,155,-157.5,185,195,200,530,416.69
Jeff Cohen,competitions-view?id=921,Jeff Cohen,1984,08/29/2015,USAPL Bench Press Nationals,1.,R-O,-66,64.60,,,,147.5,155.5,157.5,,,,157.5,125.89
Jeff Cohen,competitions-view?id=1612,Jeff Cohen,1984,04/11/2015,2015 Equinox Open,3.,R-O,-74,67.40,165,175,180,152.5,157.5,-160,185,190,197.5,535,412.97
Jeff Cohen,competitions-view?id=800,Jeff Cohen,1984,03/21/2015,USAPL EASTERN REGIONALS,1.,R-O,-74,69.10,172.5,,,157.5,,,190,,,520,393.59
Jeff Cohen,competitions-view?id=576,Jeff Cohen,1984,01/01/2012,29th USAPL New Jersey State Open Powerlifting Championships,-,R-O,-67.5,66.20,,,,147.5,,,172.5,,,320,250.62
Euclides Barahona,competitions-view?id=1354,Euclides Barahona,1989,10/13/2016,Raw Nationals 2016,12.,R-O,-66,64.02,-182.5,192.5,197.5,-125,125,132.5,207.5,-217.5,-217.5,537.5,432.96
Euclides Barahona,competitions-view?id=1208,Euclides Barahona,1989,05/07/2016,Granite State Open,1.,R-O,-66,65.80,167.5,175,-182.5,122.5,130,135,182.5,195,205,515,405.41
Vincent Yacuzzi Jr,competitions-view?id=1354,Vincent Yacuzzi Jr,1988,10/13/2016,Raw Nationals 2016,14.,R-O,-66,65.53,185,190,-195,122.5,127.5,130,212.5,-222.5,-222.5,532.5,420.57
Vincent Yacuzzi Jr,competitions-view?id=1291,Vincent Yacuzzi Jr,1988,07/23/2016,5th Annual Central Florida Powerlifting Championships,4.,R-O,-66,65.30,187.5,-192.5,,125,127.5,,-225,-227.5,-227.5,0,0.00
Vincent Yacuzzi Jr,competitions-view?id=1243,Vincent Yacuzzi Jr,1988,05/28/2016,35th Annual Florida State Powerlifting Championship,1.,R-O,-66,65.60,182.5,190,195,122.5,125,-127.5,227.5,-235,-235,547.5,432.03
James Long,competitions-view?id=1354,James Long,1988,10/13/2016,Raw Nationals 2016,15.,R-O,-66,64.48,142.5,162.5,175,105,115,127.5,187.5,205,227.5,530,424.32
James Long,competitions-view?id=992,James Long,1988,10/15/2015,2015 Raw Nationals,10.,R-O,-66,65.50,142.5,157.5,172.5,102.5,112.5,120,187.5,205,220,512.5,404.93
James Long,competitions-view?id=1055,James Long,1988,07/12/2015,2015 USAPL Ohio State Championships,3.,R-O,-66,65.40,142.5,160,-170,102.5,112.5,-122.5,177.5,197.5,217.5,490,387.64
Phillip Rotar,competitions-view?id=1354,Phillip Rotar,1991,10/13/2016,Raw Nationals 2016,16.,R-O,-66,65.78,165,177.5,185,125,135,140,197.5,-207.5,-207.5,522.5,411.42
Phillip Rotar,competitions-view?id=1287,Phillip Rotar,1991,07/30/2016,2016 Procrastinators Championships,1.,R-O,-66,65.40,157.5,172.5,182.5,117.5,127.5,135,182.5,205,-227.5,522.5,413.35
Joshua Bane,competitions-view?id=1354,Joshua Bane,1987,10/13/2016,Raw Nationals 2016,17.,R-O,-66,64.15,155,167.5,175,110,120,130,190,205,215,520,418.13
Joshua Bane,competitions-view?id=1238,Joshua Bane,1987,05/28/2016,MA and RI Open State Championships,4.,R-O,-66,63.00,152.5,162.5,170,107.5,117.5,-125,180,192.5,200,487.5,398.09
Joshua Bane,competitions-view?id=1116,Joshua Bane,1987,02/27/2016,USA Powerlifting Winter Classic,2.,R-O,-66,64.20,140,150,162.5,105,117.5,122.5,165,177.5,182.5,467.5,375.64
Joshua Bane,competitions-view?id=1025,Joshua Bane,1987,12/04/2015,14th Annual USAPL American Open Powerlifting Championships,8.,R-O,-66,62.10,-140,145,160,100,112.5,115,160,172.5,180,455,376.29
Cuong Nguyen,competitions-view?id=1354,Cuong Nguyen,1990,10/13/2016,Raw Nationals 2016,18.,R-O,-66,65.20,167.5,175,-185,117.5,-122.5,-122.5,220,227.5,-235,520,412.46
Cuong Nguyen,competitions-view?id=1280,Cuong Nguyen,1990,07/16/2016,Louisiana Summer Classic,1.,R-O,-66,65.40,-167.5,170,-187.5,120,-130,-130,215,225,235,525,415.33
Cuong Nguyen,competitions-view?id=1113,Cuong Nguyen,1990,02/20/2016,2016 USA Powerlifting Aggie Showdown,1.,R-O,-66,65.50,-162.5,162.5,177.5,112.5,120,122.5,200,215,222.5,522.5,412.83
Cuong Nguyen,competitions-view?id=1170,Cuong Nguyen,1990,11/21/2015,USAPL Louisiana Open & Collegiate Regionals,1.,R-O,-66,64.90,142.5,155,167.5,102.5,112.5,-122.5,192.5,205,215,495,394.12
Johnathon Glossner,competitions-view?id=1354,Johnathon Glossner,1989,10/13/2016,Raw Nationals 2016,20.,R-O,-66,65.93,150,-160,160,110,115,-117.5,235,-250,-250,510,400.81
Alan Wu,competitions-view?id=1354,Alan Wu,1997,10/13/2016,Raw Nationals 2016,21.,R-O,-66,65.25,-167.5,167.5,-190,-120,120,-127.5,-212.5,212.5,-257.5,500,396.35
Alan Wu,competitions-view?id=1198,Alan Wu,1997,04/30/2016,SBWC Spring Classic,2.,R-O,-66,65.00,155,167.5,-172.5,105,-112.5,112.5,200,215,-217.5,495,393.62
Alan Wu,competitions-view?id=1144,Alan Wu,1997,03/20/2016,2016 USA Powerlifting Whippany Athletic Club Spring Classic,2.,R-T,-66,64.20,150,162.5,-170,100,110,-112.5,200,215,-228,487.5,391.71
Alan Wu,competitions-view?id=1025,Alan Wu,1997,12/04/2015,14th Annual USAPL American Open Powerlifting Championships,1.,R-T3,-66,65.90,150,167.5,-172.5,100,-112.5,112.5,192.5,210,-220,490,385.24
MICHAEL CABONILAS,competitions-view?id=1354,MICHAEL CABONILAS,1989,10/13/2016,Raw Nationals 2016,22.,R-O,-66,65.30,165,-175,-175,115,-125,-125,210,220,-225,500,396.10
MICHAEL CABONILAS,competitions-view?id=1299,MICHAEL CABONILAS,1989,08/05/2016,34th Annual New Jersey State Championships,1.,R-PF,-66,64.40,-152.5,157.5,165,112.5,122.5,-127.5,197.5,210,220,507.5,406.71
Manuel Prieto,competitions-view?id=1354,Manuel Prieto,1984,10/13/2016,Raw Nationals 2016,24.,R-O,-66,65.10,155,162.5,170,112.5,117.5,-122.5,185,195,202.5,490,389.16
Manuel Prieto,competitions-view?id=1247,Manuel Prieto,1984,06/05/2016,New Jersey Summer Classic,2.,R-O,-66,64.90,152.5,-160,167.5,112.5,117.5,120,182.5,-192.5,192.5,480,382.18
Manuel Prieto,competitions-view?id=992,Manuel Prieto,1984,10/15/2015,2015 Raw Nationals,18.,R-O,-66,63.80,150,-157.5,157.5,107.5,-112.5,-112.5,182.5,192.5,-200,457.5,369.57
Joe Nguyen,competitions-view?id=1354,Joe Nguyen,1988,10/13/2016,Raw Nationals 2016,25.,R-O,-66,65.95,175,-185,-185,95,-100,-100,192.5,202.5,212.5,482.5,379.10
Joe Nguyen,competitions-view?id=1285,Joe Nguyen,1988,07/23/2016,PurePowerlifting Summer Classic,1.,R-O,-66,65.20,170,-180,187.5,95,100,-102.5,187.5,200,207.5,495,392.63
Joe Nguyen,competitions-view?id=1278,Joe Nguyen,1988,07/23/2016,PurePowerlifting Summer Classic,1.,R-O,-66,65.20,170,-180,187.5,95,100,-102.5,187.5,200,207.5,495,392.63
Joe Nguyen,competitions-view?id=1290,Joe Nguyen,1988,04/16/2016,2016 California State Championships,4.,R-JR,-66,65.10,137.5,145,-155,85,90,92.5,190,-210,-210,427.5,339.52
Joe Nguyen,competitions-view?id=1155,Joe Nguyen,1988,03/19/2016,USA Powerlifting Pennsylvania States Championships,1.,R-O,-66,65.70,165,175,182.5,92.5,100,102.5,185,197.5,202.5,487.5,384.20
Joe Nguyen,competitions-view?id=1051,Joe Nguyen,1988,12/13/2015,2015 USA Powerlifting Stars and Stripes Bench Press & Deadlift Championships,1.,R-O,-66,64.90,,,,,,,187.5,200,-207.5,200,159.24
Cole Lavergne,competitions-view?id=1354,Cole Lavergne,1983,10/13/2016,Raw Nationals 2016,27.,R-O,-66,66.00,170,182.5,-185,-125,-125,-125,207.5,-217.5,-217.5,0,0.00
Cole Lavergne,competitions-view?id=1072,Cole Lavergne,1983,01/16/2016,2016 USA Powerlifting Louisiana State Championship,1.,R-O,-66,65.60,-160,170,175,120,127.5,-132.5,210,217.5,222.5,525,414.28
Cole Lavergne,competitions-view?id=1061,Cole Lavergne,1983,12/26/2015,USA Powerlifting Legends' Iron Christmas,5.,R-O,-74,69.00,,,,120.2,127,-133.8,,,,127,96.25
Cole Lavergne,competitions-view?id=853,Cole Lavergne,1983,05/23/2015,Battle of Legends,1.,R-O,-74,68.08,152,161,172.4,120.2,127,-129.3,201.9,205.7,205.7,505.1,386.77
Cole Lavergne,competitions-view?id=759,Cole Lavergne,1983,01/10/2015,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1.,R-O,-66,64.90,165,,,120,,,212.5,,,497.5,396.11
Cole Lavergne,competitions-view?id=363,Cole Lavergne,1983,01/18/2014,LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,1.,R-O,-67.5,66.30,145.2,,,124.7,,,204.1,,,474,370.81
Taylor Atwood,competitions-view?id=1354,Taylor Atwood,1988,10/13/2016,Raw Nationals 2016,1.,R-O,-74,73.56,235,250,260,172.5,182.5,187.5,262.5,277.5,-287.5,725,523.74
Taylor Atwood,competitions-view?id=1260,Taylor Atwood,1988,06/18/2016,IPF Classic Worlds,2.,R-O,-74,73.70,230,245,255,172.5,182.5,190,262.5,277.5,-290,722.5,521.21
Taylor Atwood,competitions-view?id=992,Taylor Atwood,1988,10/15/2015,2015 Raw Nationals,1.,R-O,-74,73.60,205,222.5,237.5,170,180,185,250,260,272.5,695,501.86
Taylor Atwood,competitions-view?id=847,Taylor Atwood,1988,03/06/2015,2015 Arnold - Pro Raw Challenge,-,R-O,-74,73.30,-257.5,-257.5,-257.5,165,175,185,277.5,290,-300,0,0.00
Taylor Atwood,competitions-view?id=757,Taylor Atwood,1988,12/06/2014,Minnesota Senior State Open,1.,R-O,-82.5,76.20,250,,,185,,,265,,,700,493.36
Taylor Atwood,competitions-view?id=860,Taylor Atwood,1988,07/17/2014,2014 Raw Nationals,1.,R-O,-74,73.50,222.5,235,-240,170,177.5,180,257.5,-265,272.5,687.5,496.93
Taylor Atwood,competitions-view?id=338,Taylor Atwood,1988,02/01/2014,2014 MN State Meet & Midwest Open Championships,1.,R-O,-75,74.40,215,,,170,,,260,,,645,462.21
Brandon Maddox,competitions-view?id=1354,Brandon Maddox,1992,10/13/2016,Raw Nationals 2016,3.,R-O,-74,73.68,240,247.5,252.5,180,-192.5,-192.5,250,-267.5,-267.5,682.5,492.42
Brandon Maddox,competitions-view?id=1257,Brandon Maddox,1992,06/10/2016,Summer Showdown,1.,R-O,-83,74.20,,,,175,187.5,192.5,,,,192.5,138.20
Brandon Maddox,competitions-view?id=1119,Brandon Maddox,1992,03/05/2016,Arnold - SSP Nutrition Pro Raw Bench,3.,R-O,-74,73.20,,,,185,190,-192.5,,,,190,137.73
Brandon Maddox,competitions-view?id=1057,Brandon Maddox,1992,12/12/2015,USA Powerlifting Georgia & Southern States,1.,R-JR,-74,73.80,227.5,242.5,250,185,-190.5,-190.5,235,250,262.5,697.5,502.69
Brandon Maddox,competitions-view?id=871,Brandon Maddox,1992,08/29/2015,Music City Open,1.,R-O,-74,73.10,220,237.5,-250,180,185,187.5,240,250,-257.5,675,489.78
Brandon Maddox,competitions-view?id=902,Brandon Maddox,1992,06/26/2015,Summer Showdown,1.,R-O,-74,72.80,,,,175,187.5,193,,,,193,140.47
Brandon Maddox,competitions-view?id=837,Brandon Maddox,1992,05/09/2015,2015 USAPL Border Bash,1.,R-JR,-74,72.40,215,227.5,230,170,185,-187.5,235,-247.5,-247.5,650,474.96
SCOTT SULLIVAN,competitions-view?id=1354,SCOTT SULLIVAN,1986,10/13/2016,Raw Nationals 2016,4.,R-O,-74,73.64,217.5,230,235,150,157.5,162.5,252.5,-272.5,282.5,680,490.82
SCOTT SULLIVAN,competitions-view?id=1251,SCOTT SULLIVAN,1986,06/11/2016,2016 Twin Ports Raw Open,1.,R-O,-74,73.70,210,227.5,-240,140,155,-160,257.5,-272.5,-272.5,640,461.70
SCOTT SULLIVAN,competitions-view?id=1067,SCOTT SULLIVAN,1986,01/16/2016,USA Powerlifting Wisconsin State Open,1.,R-O,-74,73.80,200,217.5,230,142.5,152.5,157.5,237.5,-260,265,652.5,470.26
