Name,Link,Name,YOB,Date,Competition,Placing,Division,Weightclass,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points
Donald Bigham,competitions-view?id=357,Donald Bigham,1972,02/28/2014,Arnold 2014-Raw Challenge,1.,R-M1A,-83,81.70,215,,,150,,,240,,,605,407.71
Donald Bigham,competitions-view?id=500,Donald Bigham,1972,07/19/2013,2013 Raw Nationals,1.,R-M1A,-83,82.40,227.5,,,155,,,232.5,,,615,412.30
Donald Bigham,competitions-view?id=461,Donald Bigham,1972,03/23/2013,2013 Battle on the Border VI,-,R-O,-82.5,81.20,205,,,145,,,200,,,550,372.02
Jay Malone,competitions-view?id=992,Jay Malone,1972,10/15/2015,2015 Raw Nationals,2.,R-M1A,-83,82.00,170,180,187.5,135,145,147.5,200,212.5,-225,547.5,368.14
Jay Malone,competitions-view?id=761,Jay Malone,1972,01/25/2015,Northeast Iron Beast Winter Classic II,1.,R-M1A,-83,82.90,160,,,125,,,185,,,470,313.96
Brian Morrison,competitions-view?id=992,Brian Morrison,1973,10/15/2015,2015 Raw Nationals,3.,R-M1A,-83,80.20,167.5,175,187.5,120,130,-137.5,200,-215,-215,517.5,352.73
Brian Morrison,competitions-view?id=889,Brian Morrison,1973,07/25/2015,Central Florida Championship,2.,R-M1A,-83,78.40,165,177.5,185,120,130,-137.5,200,-215,,515,356.17
Brian Morrison,competitions-view?id=861,Brian Morrison,1973,04/26/2015,2015 USAPL North Florida Open FL-2015-07,1.,R-M1,-74,72.20,157.5,167.5,-172.5,115,-128,-128,192.5,208,-217.5,490.5,359.14
Brian Morrison,competitions-view?id=823,Brian Morrison,1973,04/26/2015,1st Annual USAPL North Florida Open Powerlifting Championships,1.,R-M1,-74,72.20,157.5,,-172.5,115,-128,-128,192.5,208,-217.5,480.5,351.82
Brian Morrison,competitions-view?id=988,Brian Morrison,1973,09/21/2014,2014 USAPL Push-Pull & Deadlift Nationals,1.,R-M1,-83,78.40,,,,115,127.5,-135,175,195,202.5,330,228.23
Brian Morrison,competitions-view?id=436,Brian Morrison,1973,09/21/2014,South Florida Open,1.,R-M1A,-82.5,77.90,172.5,,,130,,,197.5,,,500,347.25
Brian Morrison,competitions-view?id=718,Brian Morrison,1973,09/21/2014,South Florida Open,1.,R-M1A,-83,77.90,172.5,,,130,,,197.5,,,500,347.25
Brian Morrison,competitions-view?id=860,Brian Morrison,1973,07/17/2014,2014 Raw Nationals,2.,R-M1A,-74,72.10,140,155,-167.5,115,125,-135,172.5,-190,190,470,344.51
Brian Morrison,competitions-view?id=413,Brian Morrison,1973,06/14/2014,2014 USAPL Central Florida Open Powerlifting Championships,1.,R-M1A,-75,74.10,165,,,132.5,,,200,,,497.5,357.50
Brian Morrison,competitions-view?id=377,Brian Morrison,1973,04/05/2014,USAPL Georgia Spring Open,1.,R-M1A,-75,73.60,160,,,122.5,,,190,,,472.5,341.19
Brian Morrison,competitions-view?id=349,Brian Morrison,1973,03/15/2014,32nd Annual USAPL Florida State Powerlifting Championships,1.,R-M1A,-75,72.70,155,,,127.5,,,195,,,477.5,347.86
Brian Morrison,competitions-view?id=500,Brian Morrison,1973,07/19/2013,2013 Raw Nationals,1.,R-M1A,-74,72.40,140,,,120,,,167.5,,,427.5,312.37
Brian Morrison,competitions-view?id=471,Brian Morrison,1973,04/06/2013,2013 GA Spring Open -,-,R-O,-75,72.50,117.5,,,115,,,162.5,,,395,288.35
Brian Morrison,competitions-view?id=511,Brian Morrison,1973,01/01/2013,2013 USAPL Bench Press Nationals,-,R-M1A,-75,72.60,,,,112.5,,,,,,112.5,82.05
Brian Morrison,competitions-view?id=514,Brian Morrison,1973,01/01/2013,USA Powerlifting Push-Pull and Deadlift National Championships,-,R-O,-75,72.60,,,,127.5,,,182.5,,,310,226.08
Brian Morrison,competitions-view?id=534,Brian Morrison,1973,01/01/2013,2013 USAPL Southeastern USA Regional Championships,-,R-M1A,-75,73.20,145,,,122.5,,,190,,,457.5,331.64
Daniel Lee,competitions-view?id=992,Daniel Lee,1990,10/15/2015,2015 Raw Nationals,4.,R-M1A,-83,81.00,147.5,157.5,-162.5,80,85,87.5,152.5,162.5,167.5,412.5,279.43
Daniel Lee,competitions-view?id=894,Daniel Lee,1990,07/18/2015,CA State Games Powerlifting,3.,R-M1,-83,81.30,145,150,-165,-80,80,85,147.5,155,165,400,270.36
Daniel Lee,competitions-view?id=906,Daniel Lee,1990,06/27/2015,USAPL NorCal Open,1.,R-M1A,-83,81.70,140,147.5,155,75,82.5,87.5,145,152.5,160,402.5,271.24
Daniel Lee,competitions-view?id=807,Daniel Lee,1990,04/11/2015,2015 CA State Championship,3.,R-M1A,-83,82.00,150,,,82.5,,,157.5,,,390,262.24
Daniel Lee,competitions-view?id=451,Daniel Lee,1990,01/01/2013,2013 Winter Classic,-,R-O,-82.5,79.20,172.5,,,,,,200,,,372.5,255.94
Dale Mclaren,competitions-view?id=992,Dale Mclaren,1976,10/15/2015,2015 Raw Nationals,1.,R-M1A,-93,92.40,-227.5,-232.5,232.5,152.5,162.5,165,275,-287.5,-295.5,672.5,423.74
Dale Mclaren,competitions-view?id=886,Dale Mclaren,1976,08/08/2015,Powerlifting For Pups,5.,R-O,-93,92.30,185,,,137.5,,,235,,,557.5,351.50
Dale Mclaren,competitions-view?id=583,Dale Mclaren,1976,03/02/2012,Arnold Raw Challenge,-,R-O,-100,92.00,210,,,147.5,,,262.5,,,620,391.53
James Larsen,competitions-view?id=992,James Larsen,1972,10/15/2015,2015 Raw Nationals,2.,R-M1A,-93,91.40,195,215,-222.5,132.5,150,160,215,240,260,635,402.27
James Larsen,competitions-view?id=783,James Larsen,1972,02/21/2015,2015 Washington State Championships,1.,R-M1A,-93,90.90,215,,,157.5,,,260,,,632.5,401.76
James Larsen,competitions-view?id=12,James Larsen,1972,06/14/2014,2014 USAPL Seattle Summer Classic,1.,R-M1A,-100,96.90,180,192.5,202.5,145,152.5,157.5,250,260,267.5,0,0.00
James Larsen,competitions-view?id=552,James Larsen,1972,08/18/2012,2012 Alki Beach Classic,-,R-O,-90,87.90,,,,145,,,215,,,360,232.67
Taro Tsutsumi,competitions-view?id=992,Taro Tsutsumi,1976,10/15/2015,2015 Raw Nationals,3.,R-M1A,-93,91.50,202.5,220,227.5,120,-127.5,127.5,232.5,247.5,257.5,612.5,387.77
Taro Tsutsumi,competitions-view?id=838,Taro Tsutsumi,1976,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,3.,R-O,-93,90.80,200,215,222.5,120,127.5,132.5,225,245,255,610,387.72
Taro Tsutsumi,competitions-view?id=862,Taro Tsutsumi,1976,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,3.,R-O,-93,90.80,200,215,222.5,120,127.5,132.5,225,245,255,610,387.72
Darren Nemow,competitions-view?id=992,Darren Nemow,1973,10/15/2015,2015 Raw Nationals,4.,R-M1A,-93,89.90,195,215,220,125,137.5,142.5,200,227.5,240,602.5,384.88
Darren Nemow,competitions-view?id=888,Darren Nemow,1973,08/01/2015,New Jersey State Championships,1.,R-M1A,-93,89.40,195,212.5,-230,125,137.5,140,227.5,240,247.5,600,384.36
Darren Nemow,competitions-view?id=532,Darren Nemow,1973,12/07/2013,2013 American Open,-,R-O,-90,87.40,215,,,137.5,,,,,,352.5,228.53
Darren Nemow,competitions-view?id=509,Darren Nemow,1973,06/02/2013,New Jersey State High School- Benchpress & PL Championships,-,R-O,-90,87.90,227.5,,,132.5,,,245,,,605,391.01
Ron Zsido,competitions-view?id=992,Ron Zsido,1974,10/15/2015,2015 Raw Nationals,5.,R-M1A,-93,92.70,182.5,192.5,200,157.5,165,170,205,215,-227.5,585,368.08
Ron Zsido,competitions-view?id=1281,Ron Zsido,1974,07/18/2015,Gym and TLS Raw Challenge,1.,R-M1A,-93,92.70,177.5,190,197.5,155,162.5,167.5,205,215,225,590,371.23
Ron Zsido,competitions-view?id=817,Ron Zsido,1974,04/18/2015,PA State Championships,1.,R-M1,-93,92.40,177.5,187.5,-195,157.5,165,167.5,202.5,212.5,220,575,362.31
Ron Zsido,competitions-view?id=742,Ron Zsido,1974,11/22/2014,2014 Stars and Stripes Squat- BP and DL Championships,1.,R-M1A,-100,91.60,192.5,,,160,,,210,,,562.5,355.95
Ron Zsido,competitions-view?id=339,Ron Zsido,1974,05/17/2014,2014 Pennsylvania State Powerlifting Championships,6.,R-O,-100,100.00,195,,,165.6,,,217.7,,,578.3,351.95
Ron Zsido,competitions-view?id=462,Ron Zsido,1974,03/23/2013,2013 USAPL PA State Powerlifting Championship,-,R-O,-100,97.80,180,,,,,,,,,180,110.56
Eric Levy,competitions-view?id=992,Eric Levy,1972,10/15/2015,2015 Raw Nationals,6.,R-M1A,-93,92.70,175,185,-192.5,117.5,125,-132.5,230,247.5,-260,557.5,350.78
Eric Levy,competitions-view?id=902,Eric Levy,1972,06/26/2015,Summer Showdown,3.,R-O,-93,92.30,175,-185,185,112.5,120,-127.5,240,252.5,257.5,562.5,354.66
Eric Levy,competitions-view?id=728,Eric Levy,1972,10/25/2014,2014 GA & Southern States BP & PL Championships,2.,R-M1A,-90,89.30,190,,,115,,,255,,,560,358.96
Eric Levy,competitions-view?id=377,Eric Levy,1972,04/05/2014,USAPL Georgia Spring Open,2.,R-M1A,-90,89.20,175,,,120,,,240,,,535,343.10
Eric Levy,competitions-view?id=527,Eric Levy,1972,11/09/2013,2013 USAPL Georgia & Southern States,-,R-M1A,-90,89.60,190,,,117.5,,,237.5,,,545,348.69
Eric Levy,competitions-view?id=510,Eric Levy,1972,08/10/2013,Powerlifting for Pups,-,R-M1A,-100,92.10,185,,,102.5,,,217.5,,,505,318.71
Eric Levy,competitions-view?id=477,Eric Levy,1972,04/20/2013,Powerlifting for Pink,-,R-O,-90,89.30,172.5,,,107.5,,,227.5,,,507.5,325.31
Eric Levy,competitions-view?id=553,Eric Levy,1972,12/01/2012,2012 American Open,-,R-M1A,-90,89.30,162.5,,,112.5,,,217.5,,,492.5,315.69
Eric Levy,competitions-view?id=557,Eric Levy,1972,10/06/2012,2012 Georgia & Southern States,-,R-M1A,-90,89.40,150,,,105,,,217.5,,,472.5,302.68
Phillip Bailey,competitions-view?id=992,Phillip Bailey,1974,10/15/2015,2015 Raw Nationals,7.,R-M1A,-93,91.30,145,160,-165,92.5,102.5,105,167.5,185,190,455,288.38
Phillip Bailey,competitions-view?id=807,Phillip Bailey,1974,04/11/2015,2015 CA State Championship,2.,R-M1A,-83,82.10,160,,,100,,,182.5,,,442.5,297.32
Phillip Bailey,competitions-view?id=416,Phillip Bailey,1974,07/12/2014,2014 California State Games,4.,R-O,-82.5,80.80,150,,,85,,,172.5,,,407.5,276.49
Bob Eucker,competitions-view?id=992,Bob Eucker,1973,10/15/2015,2015 Raw Nationals,15.,R-O,-105,103.10,240,-255,,175,-182.5,-182.5,297.5,-310,-310,712.5,428.57
Bob Eucker,competitions-view?id=387,Bob Eucker,1973,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,1.,R-M1A,-110,109.80,265.4,,,188.2,,,306.2,,,759.8,447.37
Bob Eucker,competitions-view?id=476,Bob Eucker,1973,04/13/2013,2013 Battle of the Great Lakes,-,R-M1A,-110,110.00,244.9,,,181.4,,,319.8,,,746.1,439.08
Bob Eucker,competitions-view?id=613,Bob Eucker,1973,01/01/2012,OH STATE,-,R-O,-110,108.86,256.3,,,192.8,,,306.2,,,755.2,445.89
Bob Eucker,competitions-view?id=585,Bob Eucker,1973,01/01/2012,Big K 10th Annual PL Ch,-,R-O,-110,109.77,249.5,,,183.7,,,294.8,,,728,428.74
Jim Waldron,competitions-view?id=992,Jim Waldron,1975,10/15/2015,2015 Raw Nationals,2.,R-M1A,-105,101.90,205,217.5,222.5,157.5,170,-182.5,182.5,190,200,592.5,357.93
Jim Waldron,competitions-view?id=888,Jim Waldron,1975,08/01/2015,New Jersey State Championships,1.,R-M1A,-105,101.90,175,200,220,142.5,155,160,175,187.5,200,580,350.38
Matt Bernstein,competitions-view?id=992,Matt Bernstein,1973,10/15/2015,2015 Raw Nationals,3.,R-M1A,-105,102.30,142.5,155,-165,125,137.5,-140,197.5,215,227.5,520,313.66
Matt Bernstein,competitions-view?id=888,Matt Bernstein,1973,08/01/2015,New Jersey State Championships,2.,R-M1A,-105,103.00,132.5,145,152.5,125,135,137.5,195,212.5,-227.5,502.5,302.35
Robert Schmidt,competitions-view?id=992,Robert Schmidt,1973,10/15/2015,2015 Raw Nationals,1.,R-M1A,-120,119.20,240,255,262.5,170,180,187.5,232.5,247.5,-247.5,697.5,401.62
Robert Schmidt,competitions-view?id=709,Robert Schmidt,1973,04/18/2015,2015 Pioneer Peak Power Fest,1.,R-M1A,-120,120.00,235,245,-250,165,175,182.5,240,250,257.5,685,393.81
Robert Schmidt,competitions-view?id=745,Robert Schmidt,1973,12/06/2014,Southside Winter Classic,1.,R-M1A,-125,120.50,255,,,180,,,255,,,690,396.34
Robert Schmidt,competitions-view?id=648,Robert Schmidt,1973,09/27/2014,2014 Top of the World -,1.,R-O,-125,122.00,250,262.5,275,177.5,182.5,-187.5,240,250,-260,707.5,405.26
Robert Schmidt,competitions-view?id=720,Robert Schmidt,1973,09/20/2014,2014 Top of the World Powerlifting Classic,1.,R-M1A,-125,122.00,275,,,182.5,,,250,,,707.5,405.26
Robert Schmidt,competitions-view?id=860,Robert Schmidt,1973,07/17/2014,2014 Raw Nationals,8.,R-O,-120,117.60,247.5,260,-272.5,175,182.5,-190,230,240,-250,682.5,394.28
Robert Schmidt,competitions-view?id=405,Robert Schmidt,1973,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-M1A,-120,117.50,250,,,187.5,,,247.5,,,685,395.79
Robert Schmidt,competitions-view?id=357,Robert Schmidt,1973,02/28/2014,Arnold 2014-Raw Challenge,1.,R-M1A,-120,118.80,272.5,,,190,,,247.5,,,710,409.17
Robert Schmidt,competitions-view?id=530,Robert Schmidt,1973,12/07/2013,2013 USAPL Southside Winter Classic,-,R-M1A,-125,120.60,262.5,,,187.5,,,255,,,705,404.88
Curtis Hendricks,competitions-view?id=992,Curtis Hendricks,1974,10/15/2015,2015 Raw Nationals,2.,R-M1A,-120,117.00,230,245,255,140,150,157.5,257.5,270,-285,682.5,394.83
Curtis Hendricks,competitions-view?id=838,Curtis Hendricks,1974,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,3.,R-O,-120,113.10,210,220,235,125,132.5,137.5,245,260,272.5,645,376.49
Curtis Hendricks,competitions-view?id=862,Curtis Hendricks,1974,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,3.,R-O,-120,113.10,210,220,235,125,132.5,137.5,245,260,272.5,645,376.49
Curtis Hendricks,competitions-view?id=724,Curtis Hendricks,1974,10/18/2014,SBWC Raw Open Powerlifting Fall Classic 2014,1.,R-M1A,-125,112.60,185,,,130,,,230,,,545,318.50
Ronald Mostoller,competitions-view?id=992,Ronald Mostoller,1975,10/15/2015,2015 Raw Nationals,3.,R-M1A,-120,118.10,182.5,197.5,-210,125,-130,130,217.5,240,250,577.5,333.28
Patrick Schottenheimer,competitions-view?id=992,Patrick Schottenheimer,1972,10/15/2015,2015 Raw Nationals,4.,R-M1A,-120,115.30,170,182.5,192.5,127.5,135,137.5,215,227.5,245,575,333.85
Tyler Hazlett,competitions-view?id=992,Tyler Hazlett,1974,10/15/2015,2015 Raw Nationals,5.,R-M1A,-120,116.40,150,160,-182.5,120,125,-130,200,202.5,205,490,283.81
Scott Younker,competitions-view?id=992,Scott Younker,1971,10/15/2015,2015 Raw Nationals,6.,R-M1A,-120,112.40,195,200,,165,-175,-175,-195,-195,,0,0.00
Scott Younker,competitions-view?id=759,Scott Younker,1971,01/10/2015,2015 LOUISIANA STATE POWERLIFTING CHAMPIONSHIP,2.,R-O,-120,113.20,240,,,162.5,,,245,,,647.5,377.88
Jamey Grotjahn,competitions-view?id=992,Jamey Grotjahn,1974,10/15/2015,2015 Raw Nationals,1.,R-M1A,120+,143.60,240,250,260,205,210,-220,285,300,,770,428.66
Jamey Grotjahn,competitions-view?id=763,Jamey Grotjahn,1974,02/07/2015,2nd Frostbite Classic,2.,R-M1A,120+,158.20,250,,,205,,,275,,,730,400.84
Eric Kupperstein,competitions-view?id=992,Eric Kupperstein,1966,10/15/2015,2015 Raw Nationals,1.,R-M1B,-59,58.90,-175,175,-188,75,82.5,87.5,220,237.5,-253,500,433.75
Eric Kupperstein,competitions-view?id=860,Eric Kupperstein,1966,07/17/2014,2014 Raw Nationals,2.,R-O,-59,58.80,170,182.5,187.5,70,75,77.5,225,-245,-260,490,425.76
Eric Kupperstein,competitions-view?id=405,Eric Kupperstein,1966,06/01/2014,IPF Raw Worlds 2014 - Potchefstroom- South Africa,1.,R-M1B,-59,58.60,172.5,,,75,,,235,,,482.5,420.60
Eric Kupperstein,competitions-view?id=391,Eric Kupperstein,1966,05/02/2014,2014 USAPL Masters Nationals,1.,R-M1B,-59,59.00,180,,,75,,,220,,,475,411.45
Eric Kupperstein,competitions-view?id=495,Eric Kupperstein,1966,11/06/2013,IPF Classic World Men's Championships- Russia/ Suzdal,-,R-M1B,-60,58.75,192.5,,,100,,,230,,,522.5,454.37
Eric Kupperstein,competitions-view?id=500,Eric Kupperstein,1966,07/19/2013,2013 Raw Nationals,1.,R-M1B,-59,58.60,185,,,105,,,255,,,545,475.08
Eric Kupperstein,competitions-view?id=616,Eric Kupperstein,1966,08/03/2012,RAW NATIONALS,-,R-M1B,-59,55.90,172.5,,,100,,,250.5,,,523,476.92
Eric Kupperstein,competitions-view?id=645,Eric Kupperstein,1966,01/01/2012,World Raw Cup,-,R-M1B,-60,58.55,187.5,,,100,,,252.5,,,540,471.10
Steve Petrencak,competitions-view?id=992,Steve Petrencak,1968,10/15/2015,2015 Raw Nationals,1.,R-M1B,-66,65.60,102.5,115,127.5,127.5,135,140,167.5,177.5,-187.5,445,351.15
Steve Petrencak,competitions-view?id=921,Steve Petrencak,1968,08/29/2015,USAPL Bench Press Nationals,1.,R-M1B,-66,65.50,,,,132.5,-142.5,-142.5,,,,132.5,104.69
Steve Petrencak,competitions-view?id=1055,Steve Petrencak,1968,07/12/2015,2015 USAPL Ohio State Championships,5.,R-O,-66,65.70,92.5,102.5,-115,132.5,140,-145,175,182.5,-192.5,425,334.94
Steve Petrencak,competitions-view?id=735,Steve Petrencak,1968,11/08/2014,USAPL 2014 Ohio State PL Championships,1.,R-M1B,-67.5,66.80,,,,137.5,,,167.5,,,305,237.14
Mike Cagliola,competitions-view?id=992,Mike Cagliola,1970,10/15/2015,2015 Raw Nationals,1.,R-M1B,-74,73.40,180,190,-197.5,137.5,-145,145,202.5,212.5,-220,547.5,396.12
Mike Cagliola,competitions-view?id=752,Mike Cagliola,1970,12/12/2014,American Open,1.,R-M1A,-74,73.30,190,,,140,,,212.5,,,542.5,392.88
Mike Cagliola,competitions-view?id=860,Mike Cagliola,1970,07/17/2014,2014 Raw Nationals,1.,R-M1A,-74,72.80,180,190,195,132.5,140,142.5,202.5,212.5,217.5,555,403.93
Mike Cagliola,competitions-view?id=339,Mike Cagliola,1970,05/17/2014,2014 Pennsylvania State Powerlifting Championships,1.,R-M1A,-75,75.00,190.5,,,138.3,,,210.9,,,539.7,384.59
Mike Cagliola,competitions-view?id=462,Mike Cagliola,1970,03/23/2013,2013 USAPL PA State Powerlifting Championship,-,R-O,-75,74.00,197.5,,,137.5,,,212.5,,,547.5,393.82
Mike Cagliola,competitions-view?id=583,Mike Cagliola,1970,03/02/2012,Arnold Raw Challenge,-,R-M1A,-75,73.40,182.5,,,145,,,212.5,,,540,390.69
Mike Cagliola,competitions-view?id=646,Mike Cagliola,1970,01/01/2012,7th USAPL Northeastern USA Regional Powerlifting Championships,-,R-M1A,-75,74.30,195,,,143,,,223,,,561,402.41
John Dalessio,competitions-view?id=992,John Dalessio,1968,10/15/2015,2015 Raw Nationals,2.,R-M1B,-74,74.00,182.5,195,-200,132.5,-137.5,-142.5,210,-222.5,-222.5,537.5,386.62
John Dalessio,competitions-view?id=921,John Dalessio,1968,08/29/2015,USAPL Bench Press Nationals,2.,R-O,-74,73.80,,,,135,-142.5,-147.5,,,,135,97.29
John Dalessio,competitions-view?id=862,John Dalessio,1968,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,2.,R-O,-83,82.70,197.5,207.5,-210,145,150,-155,207.5,215,-225,572.5,382.95
John Dalessio,competitions-view?id=838,John Dalessio,1968,04/25/2015,SBWC Raw Open Powerlifting Spring Classic 2015,2.,R-O,-83,82.70,197.5,207.5,-210,145,150,-155,207.5,215,-225,572.5,382.95
John Dalessio,competitions-view?id=752,John Dalessio,1968,12/12/2014,American Open,1.,R-M1B,-83,82.30,215,,,157.5,,,227.5,,,600,402.54
John Dalessio,competitions-view?id=724,John Dalessio,1968,10/18/2014,SBWC Raw Open Powerlifting Fall Classic 2014,1.,R-M1B,-82.5,82.10,205,,,150,,,222.5,,,577.5,388.02
Michael Macri,competitions-view?id=992,Michael Macri,1969,10/15/2015,2015 Raw Nationals,3.,R-M1B,-74,74.00,172.5,-182.5,182.5,82.5,87.5,-92.5,190,205,-215,475,341.67
Michael Macri,competitions-view?id=860,Michael Macri,1969,07/17/2014,2014 Raw Nationals,3.,R-M1B,-74,71.80,-177.5,177.5,-187.5,85,90,-95,177.5,187.5,200,467.5,343.71
Michael Macri,competitions-view?id=532,Michael Macri,1969,12/07/2013,2013 American Open,-,R-M1A,-75,74.80,170,,,92.5,,,192.5,,,455,324.82
Michael Macri,competitions-view?id=616,Michael Macri,1969,08/03/2012,RAW NATIONALS,-,R-M1A,-83,74.20,182.5,,,97.5,,,182.5,,,462.5,332.03
Said S. Karmi,competitions-view?id=992,Said S. Karmi,0000,10/15/2015,2015 Raw Nationals,4.,R-M1B,-74,72.10,-102.5,110,117.5,75,80,-92.5,137.5,155,167.5,365,267.55
Said S. Karmi,competitions-view?id=1281,Said S. Karmi,0000,07/18/2015,Gym and TLS Raw Challenge,1.,R-M2B,-74,70.50,80,92.5,102.5,65,70,85,125,-147.5,162.5,350,260.86
James Benemerito,competitions-view?id=992,James Benemerito,1969,10/15/2015,2015 Raw Nationals,20.,R-O,-83,82.90,192.5,210,227.5,130,140,145,227.5,240,-260,612.5,409.15
James Benemerito,competitions-view?id=926,James Benemerito,1969,09/12/2015,SBWC Raw Open Powerlifting Fall Classic 2015,1.,R-O,-83,82.00,182.5,200,215,132.5,145,-150,155,185,230,590,396.72
Ken Bray,competitions-view?id=992,Ken Bray,1969,10/15/2015,2015 Raw Nationals,2.,R-M1B,-83,81.50,-192.5,-197.5,200,127.5,-137.5,-137.5,252.5,272.5,-275,600,404.94
Ken Bray,competitions-view?id=873,Ken Bray,1969,08/29/2015,2015 Great Lakes Sports Festival USAPL Pro Raw Deadlift,1.,R-O,-83,80.80,,,,,,,255,272.5,-275,272.5,184.89
Ken Bray,competitions-view?id=1055,Ken Bray,1969,07/12/2015,2015 USAPL Ohio State Championships,1.,R-M1B,-83,78.40,,,,115,122.5,-130,250,260,-272.5,382.5,264.54
Ken Bray,competitions-view?id=991,Ken Bray,1969,03/14/2015,2015 Military Nationals,1.,R-M1B,-83,77.70,-182.5,185,-200,112.5,-122.5,127.5,245,265,-272.5,577.5,401.77
Ken Bray,competitions-view?id=735,Ken Bray,1969,11/08/2014,USAPL 2014 Ohio State PL Championships,1.,R-M1B,-82.5,80.20,205,,,125,,,262.5,,,592.5,403.85
Ken Bray,competitions-view?id=860,Ken Bray,1969,07/17/2014,2014 Raw Nationals,25.,R-O,-83,76.70,-170,172.5,-185,107.5,-112.5,112.5,240,255,-260,540,378.92
Ken Bray,competitions-view?id=433,Ken Bray,1969,06/14/2014,BIG K's 13th ANNUAL POWERLIFTING CHAMPIONSHIPS,1.,R-M1A,-82.5,76.30,174.6,,,113.4,,,251.7,,,539.7,380.06
Ken Bray,competitions-view?id=387,Ken Bray,1969,04/12/2014,THE BATTLE OF THE GREAT LAKES XVII,1.,R-M1A,-82.5,82.10,170.1,,,99.8,,,249.5,,,519.4,348.98
Donovan Thompson,competitions-view?id=992,Donovan Thompson,1966,10/15/2015,2015 Raw Nationals,3.,R-M1B,-83,82.40,175,200,205,142.5,-157.5,157.5,182.5,220,-240,582.5,390.51
Donovan Thompson,competitions-view?id=860,Donovan Thompson,1966,07/17/2014,2014 Raw Nationals,2.,R-M1B,-83,82.00,175,205,210,142.5,160,162.5,182.5,222.5,230,602.5,405.12
Donovan Thompson,competitions-view?id=357,Donovan Thompson,1966,02/28/2014,Arnold 2014-Raw Challenge,2.,R-M1A,-83,82.30,215,,,162.5,,,182.5,,,560,375.70
Donovan Thompson,competitions-view?id=500,Donovan Thompson,1966,07/19/2013,2013 Raw Nationals,12.,R-O,-83,82.10,210,,,160,,,230,,,600,403.14
Donovan Thompson,competitions-view?id=444,Donovan Thompson,1966,03/01/2013,Arnold Raw Challenge,-,R-O,-82.5,82.40,175,,,162.5,,,230,,,567.5,380.45
Donovan Thompson,competitions-view?id=616,Donovan Thompson,1966,08/03/2012,RAW NATIONALS,-,R-M1B,-83,82.00,215,,,160,,,225,,,600,403.44
Donovan Thompson,competitions-view?id=607,Donovan Thompson,1966,08/01/2012,NAPF,-,R-O,-82.5,82.20,215,,,160,,,235,,,610,409.55
Donovan Thompson,competitions-view?id=583,Donovan Thompson,1966,03/02/2012,Arnold Raw Challenge,-,R-M1B,-82.5,82.00,210,,,160,,,235,,,605,406.80
Sean Dunston,competitions-view?id=992,Sean Dunston,1970,10/15/2015,2015 Raw Nationals,4.,R-M1B,-83,78.70,190,200,-207.5,110,117.5,-122.5,220,230,-240,547.5,377.72
Sean Dunston,competitions-view?id=1473,Sean Dunston,1970,07/07/2015,13th Annual IPF/NAPF North American Regional Powerlifting Championships,1.,R-M1,-83,81.26,202.5,210,216,110,115,117.5,220,230,235.5,569,384.70
Sean Dunston,competitions-view?id=616,Sean Dunston,1970,08/03/2012,RAW NATIONALS,-,R-M1A,-83,81.50,207.5,,,115,,,230,,,552.5,372.88
Mike Sichelman,competitions-view?id=992,Mike Sichelman,0000,10/15/2015,2015 Raw Nationals,52.,R-O,-83,81.30,177.5,190,197.5,95,105,-115,202.5,212.5,-217.5,515,348.09
SABRE SCHNITZER,competitions-view?id=992,SABRE SCHNITZER,1969,10/15/2015,2015 Raw Nationals,1.,R-M1B,-93,92.50,220,-230,230,182.5,-192.5,,227.5,237.5,245,657.5,414.09
SABRE SCHNITZER,competitions-view?id=472,SABRE SCHNITZER,1969,04/06/2013,Richmond Open 4/14/13,-,R-M1A,-100,99.20,,,,,,,,,,0,0.00
Alvin Ueunten,competitions-view?id=992,Alvin Ueunten,1969,10/15/2015,2015 Raw Nationals,2.,R-M1B,-93,86.80,200,-265,,152.5,157.5,160,-245,245,255,615,400.18
Alvin Ueunten,competitions-view?id=743,Alvin Ueunten,1969,12/06/2014,2014 Colorado State Championships,1.,R-M1B,-82.5,82.50,227.5,,,155,,,252.5,,,635,425.39
Alvin Ueunten,competitions-view?id=860,Alvin Ueunten,1969,07/17/2014,2014 Raw Nationals,3.,R-M1B,-93,90.00,192.5,205,217.5,147.5,160,-165,225,245,255,632.5,403.79
Alvin Ueunten,competitions-view?id=503,Alvin Ueunten,1969,07/27/2013,2013 Rocky Mountain State Games,-,R-M1A,-90,89.90,205,,,165,,,255,,,625,399.25
Ken Creta,competitions-view?id=992,Ken Creta,1968,10/15/2015,2015 Raw Nationals,3.,R-M1B,-93,90.20,187.5,202.5,-222.5,142.5,-152.5,-152.5,245,257.5,-272.5,602.5,384.21
